Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is dependent,Is Duplicate,Is Reference,Is Cloners,Is Regression,Is Blocker,Is Supercedes,Is Container,Is Required,Is Problem/Incident,Is Blocked,Is Dependent,Is Completes,Is Child-Issue,Is Dependency,Is Testing,Has Config Files,Has Source Code,CI Latency
0.02277562047239736,0.20892075999076706,0.015498327494891875,0.08793111225814668,0.037983272340654475,0.027558421335391346,0.022666276464610342,0.039758973040639065,0.007716000032626902,0.02776122005405767,0.02023474917992129,0.008508458879390241,0.006762853142614855,0.01147319232152895,0.00947826007750836,0.002460008682152944,0.0024774470805623257,0.0,0.0,0.0,0.0,0.03690955596014494,0.03097843567788175,0.37214705551411154
0.022722335223770124,0.2083990363176474,0.015471167614387892,0.0885335166956834,0.0373813776489184,0.027352772358174356,0.021988480618134,0.0406547793944186,0.007311473282768729,0.028454346817010433,0.021008284670158757,0.008077899199669402,0.006412276461725002,0.012031011857628738,0.010147899802504594,0.0024463189784647253,0.0026825417664431174,0.0,0.0,0.0,0.0,0.03697298800964176,0.032737643043474325,0.36921385023937625
0.022076552415161523,0.20853869869278263,0.015431497309299897,0.08725329371631982,0.03724744100497247,0.027631829825334242,0.022079470708790943,0.03994462383150631,0.0077886331086741405,0.02900215001142891,0.01944084763499026,0.008955559446215513,0.005548192613700201,0.011199903880328618,0.00995184069033402,0.002415427370814191,0.002411958300880426,0.0,0.0,0.0,0.0,0.03733531570240329,0.031881348121109716,0.37386541561495285
0.02181144018296572,0.21157636522438375,0.015210291686802057,0.08709708055989125,0.037781506784254335,0.026535145249471724,0.022035602643189257,0.04152668441543449,0.007609315463378993,0.0282258504823506,0.02090436915876253,0.008977487907894724,0.006252412682580819,0.011325758835183436,0.009836936853539568,0.0024954504808052708,0.0021708891602012616,0.0,0.0,0.0,0.0,0.036512506740861664,0.03156519585333743,0.3705497096347111
0.02305719133416803,0.2086998182848941,0.015445641114757751,0.0861712257890351,0.037677247588195295,0.027609802201954598,0.021959657957238782,0.04035966307544649,0.007202772229082213,0.027747564476932086,0.019980254297653918,0.008617286978915152,0.0062897815158590425,0.011851808046337956,0.009720769538763998,0.0024789286113536665,0.002357025534292469,0.0,0.0,0.0,0.0,0.037774159354323975,0.03240885310368037,0.372590548967115
0.02240496097269076,0.2114257393154821,0.015455378944193899,0.08716757007742307,0.03846726478021672,0.028138908222009068,0.021084236635065652,0.04063793427327138,0.007418620921340001,0.028898073259308026,0.019420581117241528,0.008686123228708471,0.006114844775591474,0.010732347422448779,0.009716130630436994,0.0023772786450503075,0.002442552662282889,0.0,0.0,0.0,0.0,0.036816383516688964,0.03233856534503323,0.3702565052555166
0.023266343969867133,0.207315395242793,0.015712553514128796,0.08771240756234942,0.03907454326505798,0.02816970217297381,0.022921172897420673,0.04166241580914957,0.007629236258629243,0.027796766017303815,0.02072461781561565,0.008242953902113926,0.0057262988451909115,0.01160998336162575,0.009397395612444005,0.0023232350027399553,0.0024937774817197673,0.0,0.0,0.0,0.0,0.037103754249627745,0.03250897294986378,0.3686084740693852
0.022836914808302914,0.20968098367100696,0.015177739998570822,0.08677140181215139,0.0378197654932263,0.027642364207484393,0.022076592132322034,0.04102581519149409,0.0073493548187446535,0.027587079017314803,0.020159437370058743,0.008899639439138834,0.006045085715659414,0.010842807101938603,0.009645632336165855,0.0024462413573346367,0.0023066034873461226,0.0,0.0,0.0,0.0,0.037491002552403105,0.03203310531645398,0.3721624341728824
0.022951909349728856,0.2100057135372718,0.015423297800053928,0.08849280867029938,0.037763768763975344,0.027364813597434878,0.022022425097161288,0.041081391805812516,0.0066768946442660555,0.02844487171695704,0.02020616665574787,0.008421003021160911,0.006298455483956136,0.01127137943751137,0.009132324645861917,0.0023233760414981155,0.0023887360148514506,0.0,0.0,0.0,0.0,0.03653187565567354,0.0316196522493558,0.3715791358114219
0.02260761707960793,0.2095049970665567,0.015612065376376712,0.08669273208674955,0.03878755386454271,0.02778728208410629,0.02240629067890137,0.04149345488157214,0.007313568117967455,0.027838323770652686,0.020404055082042988,0.008536963835544153,0.006071149492158609,0.011921534020974154,0.010289925639278611,0.0024525256884427972,0.0023727292186474557,0.0,0.0,0.0,0.0,0.03668609747340541,0.03112870685646447,0.37009242768600775
0.02255623809581258,0.2098711521823569,0.015132426623072012,0.08821004114873868,0.03759387609960459,0.027428570759502946,0.022134585632487654,0.04102314708028653,0.0064906379457839915,0.028664081238406042,0.019275476529361662,0.008778945854101225,0.005860593496269446,0.011512173802899494,0.009343827204431205,0.002608024169141159,0.0026616431819399553,0.0,0.0,0.0,0.0,0.03615282396576708,0.032040992759276986,0.3726607422307599
0.022772444492301088,0.20860759838905546,0.015487241184166226,0.08703599558892672,0.03800742906866822,0.027681777047631022,0.023111849478355834,0.03993408595367487,0.007507734973294036,0.027453072810319435,0.02011245576870423,0.00870881738072174,0.0060520614996456105,0.011501376604915885,0.009971331352370234,0.002396066729325478,0.002465434531034471,0.0,0.0,0.0,0.0,0.0378605276567581,0.032624413699397045,0.3707082857907344
0.02294256672660198,0.20883919551939192,0.014820648909067344,0.08775989790150833,0.03695482961031415,0.027241277882925307,0.022066761377962936,0.040891792104149484,0.007645742858486568,0.02785964627716365,0.020404875979797205,0.00874204917297899,0.006062280114514867,0.012151324378845963,0.009763267874572422,0.0024542425634241248,0.0026446898587600075,0.0,0.0,0.0,0.0,0.03875033293269279,0.03283342908127938,0.36917114887556257
0.022567440837404824,0.2088547254278487,0.01612437003185076,0.08834995063487487,0.039058709449832404,0.027744401965936714,0.022661198201340955,0.0400725111077959,0.0072627225070443,0.02764789314779321,0.02033926209577664,0.009140764007731162,0.006085956660730455,0.011009422535774829,0.009378575994181824,0.002418377129424343,0.0020904380809313684,0.0,0.0,0.0,0.0,0.03805535117682146,0.03091306458245695,0.37022486442444835
0.022641125850274772,0.20840299393456047,0.014879262157931911,0.08766981191631933,0.03771095568457235,0.02774740179470661,0.02172024178248404,0.04115271179537563,0.007221018871922319,0.02785104154563987,0.02047818541455507,0.008697302288182728,0.005967579152137869,0.01110154060354687,0.009297784130229894,0.0022691653143543126,0.0025365883331293147,0.0,0.0,0.0,0.0,0.03693603447285727,0.030881802333358015,0.3748374526238614
0.022016546321146788,0.2098622586347775,0.014911029956940306,0.08586638450197857,0.037948639810963074,0.027430491405611757,0.02284581228911495,0.04015146392752059,0.00741954781592666,0.028769074318146175,0.020934287905114913,0.008630944028042013,0.0063128932851439805,0.01161170069844882,0.009422212997182666,0.002493552662508508,0.0022585142549487553,0.0,0.0,0.0,0.0,0.03783456930279533,0.0314358305865126,0.371844245297176
0.02184791229019213,0.20820752429331338,0.015410763851111503,0.08750350461583806,0.038445340296996235,0.02773216691510776,0.021794495447814633,0.04124077201677113,0.0073433444535070435,0.028074267829055262,0.020555688777633363,0.008879492274179378,0.006125831397723198,0.012111607574392393,0.009630835974153451,0.002588830220422187,0.002589836837228818,0.0,0.0,0.0,0.0,0.03659175993510429,0.032073773824362294,0.37125225117509353
0.022627821250758184,0.21061351891469351,0.015598100236130836,0.08606170395006665,0.03738919227772859,0.027520876168258674,0.02171677485652284,0.03928049817146341,0.007651218015041539,0.028025853072345987,0.020879430930612775,0.00864654688006233,0.006529855195613563,0.01138053935372881,0.009784895396944306,0.002301806167723777,0.0023117341076397497,0.0,0.0,0.0,0.0,0.03668639710533754,0.032321596459802523,0.3726716414895244
0.023140718036510105,0.20653985019509805,0.015947579038028615,0.08740231504204363,0.0379939515242667,0.027223401867812674,0.022893765178633917,0.039548626946432096,0.006965102826274582,0.027222330924607074,0.02038611917542182,0.008833283585695424,0.006175062048128798,0.011939204549550617,0.009429171725851752,0.0024608252329923913,0.0025186219054308505,0.0,0.0,0.0,0.0,0.03694557581943607,0.03226501269968545,0.3741694816780994
0.02234098700729745,0.20945295167573588,0.015545887787799492,0.08670866903988336,0.03801496733657579,0.026540542251491862,0.022899221002825546,0.0399366373609163,0.007601631347630528,0.028112376140222932,0.020795921203846855,0.009009914450470767,0.006035233057986125,0.011455549669301793,0.010077410557952556,0.0024412744374205262,0.002588477526945899,0.0,0.0,0.0,0.0,0.03741993101503287,0.0320445678831147,0.37097784924754873
0.02334955931642896,0.2090793198352073,0.015000443538845299,0.08597353886299534,0.03624209093090326,0.02798953794576583,0.022586846010786615,0.04153297918420025,0.007000328143330579,0.028621371427850324,0.020607855805311655,0.009223013532848743,0.005976426138578145,0.011978890241482801,0.009592998987086283,0.0023038187807381543,0.0017225481981564552,0.0,0.0,0.0,0.0,0.03716816139401917,0.03216741810910639,0.3718828536163585
0.0227057266830164,0.20696370796046878,0.015254483058397264,0.08723090956135748,0.03821369633899815,0.027472065668122075,0.021639332551887158,0.04100790459463584,0.007758301441723572,0.028730724370802662,0.020919394165113226,0.008901085728551361,0.006454653046308195,0.011301677029852955,0.010397376938885898,0.002548744016938503,0.002232560263024991,0.0,0.0,0.0,0.0,0.03623245471615257,0.03291402263908914,0.37112117922667376
0.023222118812696528,0.21049177986618792,0.015348346640157214,0.08545864266788808,0.037783577401766265,0.027947338437729972,0.022716046082913968,0.04123406586103327,0.007422595680750281,0.02731712182827851,0.01971559880954781,0.008844052489691629,0.0062575178694216135,0.011446712275457991,0.010341061845963204,0.002453109682940941,0.002295867721909419,0.0,0.0,0.0,0.0,0.03593453976348274,0.0325775779150184,0.3711923283471643
0.02239813933839676,0.209260763229077,0.015511131531439673,0.08613818145170198,0.03802319339351404,0.027149808476839916,0.021927534510739637,0.04141735515341882,0.007285727581051988,0.02849565637000891,0.020447497232826455,0.009037578876353857,0.006295619846108791,0.011457937453233352,0.009820921511956234,0.002542284674935043,0.00239746482514327,0.0,0.0,0.0,0.0,0.03681247639491758,0.03248520530870347,0.37109552283963326
0.02216690240023763,0.2111111472724394,0.015528394564794221,0.08876109744994573,0.038070308821200396,0.027680627359866018,0.021358597518685768,0.04171996647448681,0.006268599063667916,0.028180850248674883,0.02067197428415373,0.008509207459227345,0.006164828712968303,0.011583452626698083,0.00976417692002175,0.002544797308003976,0.002195980474591837,0.0,0.0,0.0,0.0,0.03633627712493839,0.031257116247795674,0.3701256976676021
0.023383684943803006,0.20683817459742132,0.015223518853137542,0.08549004296127503,0.03789179018607761,0.027869083614742135,0.022626578579582318,0.04092597578770589,0.007873590655514162,0.02814135655283635,0.020148440273383746,0.008923806675936893,0.006516225287322713,0.01114843555968105,0.009892112568450236,0.0023641931027633335,0.0024656884792845887,0.0,0.0,0.0,0.0,0.03695981766036875,0.03250655828042715,0.3728109253802862
0.02331982123436351,0.20991770960137482,0.01475378177562695,0.08830852090994676,0.03802267677149067,0.02734917286498756,0.02209395540450892,0.039530680407342124,0.007469312454021691,0.028163302054761762,0.020522469571835723,0.008995151527293773,0.006306605139045569,0.011281067151206237,0.009987021763495453,0.002577079904756947,0.00262922665222194,0.0,0.0,0.0,0.0,0.037020600745903146,0.032035983503565645,0.3697158605622508
0.021820106462050078,0.20810251661813656,0.015220675635595139,0.08887257940518248,0.0378777714280172,0.02733880056616635,0.023284958140764596,0.040457272619634894,0.007595629483180065,0.02731860288480568,0.019803852325917047,0.008772613841514806,0.006071813051588641,0.011841390166584916,0.00985345301611632,0.0023911284751809625,0.0024771522910723713,0.0,0.0,0.0,0.0,0.03602608010147142,0.0324266988383972,0.3724469046486233
0.022827978452709917,0.21052916325202595,0.014770659633761247,0.08900935002850564,0.03833442678541137,0.027014327098025603,0.02277505210560095,0.040829643532582914,0.007510176658973163,0.028325656629645767,0.020369909048629214,0.008937199872683316,0.006047757900914427,0.011448810624346209,0.009787522815704273,0.002408213857532626,0.0023210775708784564,0.0,0.0,0.0,0.0,0.03661989901083608,0.03192468336005818,0.3682084917611747
0.02291066758802557,0.21063817458088732,0.01544603952975348,0.08755333747713881,0.03716048328437645,0.02756555626026591,0.022567563714997716,0.041324836786483375,0.007124046141184154,0.027888225742762916,0.01967282657572066,0.008771612220515106,0.006225771350248785,0.012028256661203217,0.009240345660019402,0.0023567716234602553,0.0024434318050690256,0.0,0.0,0.0,0.0,0.03727178269163088,0.032097912167702136,0.3697123581385548
0.022820708570104334,0.2122264924933444,0.015511623225034386,0.08869862862398356,0.03775501711117661,0.027465326078230202,0.0220674679172018,0.0400683194323301,0.007977191786484497,0.02814929714672022,0.020211063405102377,0.008564886097114057,0.0061930905154655765,0.01141064050607978,0.009701409291975462,0.002306655660694495,0.0025257542195862566,0.0,0.0,0.0,0.0,0.03713029760516825,0.032073741231760856,0.3671423890824428
0.02232935025183439,0.2091128568160407,0.015198308936540905,0.08666953387154375,0.03769879274688144,0.027156970876730663,0.022594942123778584,0.04076021002499985,0.007601485961463097,0.029224959910445707,0.020302329964042815,0.00878914690278503,0.005658911732495847,0.011757413288559447,0.009944824002031633,0.0025262581235200757,0.0023345613567207586,0.0,0.0,0.0,0.0,0.03653423447171785,0.032124827957100185,0.37168008068076724
0.023218030274846077,0.2093362127128613,0.01482044646271427,0.08588969897063498,0.03662354515763572,0.02828654850246759,0.022389588915951678,0.04135584987329112,0.007616581400117071,0.028913355953329622,0.020002131892473487,0.008675524809090993,0.006253186675674348,0.011703347775865899,0.009324447845449198,0.002563837577970413,0.0023902438687554914,0.0,0.0,0.0,0.0,0.03867115483947409,0.032057648593923994,0.3699086178974727
0.022897093716116885,0.20666464794755246,0.015711728569104765,0.08671656945233652,0.038413677252107634,0.027861773308084696,0.022681959301706852,0.04054757202045061,0.007505499974677832,0.02737987709537587,0.01986083312135169,0.008819794726006079,0.006413838071637595,0.011900044571793732,0.010205418367215485,0.0024105813632630535,0.0021855858924699793,0.0,0.0,0.0,0.0,0.03683584307556399,0.03235834083384863,0.3726293213393357
0.021055250291392172,0.20957740236071926,0.015648638191736376,0.0882789447179739,0.038028271546161035,0.027734115435535757,0.02212945390888092,0.041682568877976625,0.007255688396482976,0.02755571161620199,0.020461069890865158,0.009004580474906307,0.005819528966034542,0.011365585558026267,0.009576146152808102,0.002372324925652605,0.002493588497607159,0.0,0.0,0.0,0.0,0.03658141716051893,0.03238611115724846,0.37099360187327146
0.02277797970840278,0.21044234196028633,0.01532279237888345,0.08888898109097318,0.037930624393656374,0.027142108507321877,0.022459188066389635,0.040736006611343904,0.007107906646667427,0.026954680278283315,0.019885876334293427,0.008818091350558947,0.006119938678307506,0.011198348991572956,0.009604338071510298,0.0022704372873002636,0.00218678192519586,0.0,0.0,0.0,0.0,0.03822357086853022,0.03159593740690684,0.37033406944361535
0.021947474173979818,0.210073223042879,0.015466896771184194,0.08838954288681394,0.03784437973206362,0.028186690401286317,0.022614031763700245,0.040012598412507205,0.007144271379463538,0.027840700220755528,0.020574760723416113,0.008703942392118316,0.0062138809152012305,0.011264485307160104,0.00972501529090489,0.0023458429387028922,0.002326504906947394,0.0,0.0,0.0,0.0,0.03617581304783845,0.03226861433995061,0.3708813313531266
0.022181990808954423,0.20898217326215943,0.015369271952588193,0.08687366242643568,0.03821646330124575,0.026937746434459935,0.022194857007859323,0.042097744595975733,0.007757317727338892,0.028744964282870884,0.020725758917405426,0.008766125768230493,0.005586889711048313,0.011566550397521863,0.009843992197397324,0.0023867041781177574,0.002140838590847338,0.0,0.0,0.0,0.0,0.03801932123530502,0.03231875091377556,0.3692888762904627
0.023483473546148666,0.21223914745734246,0.015313512734613104,0.08727778002698254,0.0375157713561712,0.027265489429436945,0.022428802278364586,0.040286661803051155,0.007425810177883479,0.028014000226463647,0.01990441716282976,0.008682439152191915,0.006141091858226326,0.010746428169798145,0.0097162018127933,0.0025784343599613816,0.0022088674532596093,0.0,0.0,0.0,0.0,0.037173192277230115,0.03219950948755818,0.36939896922969356
0.02261541812466105,0.2081402985711343,0.015168637026833548,0.08671395157885224,0.038002409916331636,0.027648604151279767,0.022401500428365674,0.040685974826130344,0.006800312758229071,0.028305375103446728,0.02074588620609618,0.008192619637591023,0.006018498928251244,0.011538460337857926,0.009673796837796357,0.002176031132599838,0.0023955206851440786,0.0,0.0,0.0,0.0,0.03754703345801448,0.03212766838200458,0.3731020019093799
0.021209464030418408,0.20959584225231725,0.015090537225204684,0.0858987754666525,0.0380965983522726,0.027300383586215553,0.022512226455271712,0.040901185547335135,0.00767737689665966,0.027725127713990973,0.020367035452829516,0.009035937594330735,0.006127202519115997,0.011639696679116454,0.009938981652556838,0.0024275534657470185,0.0025047262746548658,0.0,0.0,0.0,0.0,0.03661434636069469,0.03210275106026799,0.37323425141434746
0.022597059587957442,0.20937468322381064,0.015040705008723792,0.08669627849748451,0.03680607139228355,0.027851570832556828,0.022235629243234495,0.04089330210829445,0.0069772996612702965,0.028200046821484866,0.019644866898821382,0.008529847666017573,0.005799349723434902,0.011146649225618723,0.00989234327742259,0.002510164790016609,0.002343432391497879,0.0,0.0,0.0,0.0,0.0372163319835203,0.031807950717440484,0.37443641694910873
0.023573972873576703,0.21109609397226622,0.015938249709913185,0.08543971455210783,0.03747455560767611,0.0279030831200175,0.021946080840480112,0.04241707104928348,0.007094872065870348,0.02808134547768999,0.020130708284741873,0.00864912403118174,0.006127774088518514,0.011072894878426267,0.009317143590135054,0.0024280259917473764,0.002401899657078095,0.0,0.0,0.0,0.0,0.036518415810026,0.03140413771093178,0.3709848366883319
0.022904146315063285,0.2129826059469493,0.015661977973833514,0.08575061483884626,0.03921681858128252,0.02692972237927662,0.02211735448613379,0.04082055443414861,0.007704025489077626,0.02808019319912049,0.020382511135777832,0.008311729416541083,0.006087017772335845,0.011407964388918309,0.010163884481956825,0.002476392112785175,0.0022685557661021104,0.0,0.0,0.0,0.0,0.03609487152297678,0.03162481122697656,0.36901424853189757
0.023069511882826375,0.21131102149097486,0.015550420187413556,0.08892312573427265,0.03589398506062921,0.02755226772418589,0.022468384547275795,0.03976974283303283,0.00735449411077434,0.02809369030838669,0.020742305380684372,0.008978470589791244,0.006185705241056035,0.011607246805255796,0.009697339878406864,0.002251849153770617,0.0020640360808778808,0.0,0.0,0.0,0.0,0.037307754875703716,0.03199342403685025,0.369185224077831
0.02263349290737458,0.2079978933921532,0.01590120851001514,0.08524082958636994,0.037359030307500575,0.027217581698011056,0.021910193732701953,0.04195495877906859,0.007739620922343596,0.027431897288395624,0.020592415844253413,0.008695486300794836,0.005958204809669047,0.011562962146950798,0.009892251353104103,0.002330137839023356,0.002244607195961567,0.0,0.0,0.0,0.0,0.037856951775935906,0.03208179682240975,0.37339847878796306
0.023577697934760864,0.20882763693821146,0.015766870895532487,0.08451134137998419,0.03851026661202158,0.02639101347134291,0.022228700403792573,0.040802189671428304,0.007878862785869741,0.02886821712081062,0.02016488063136074,0.008473938952714215,0.006008264657333094,0.011491305293079668,0.00987745690143954,0.0023978345883929153,0.002331680370143063,0.0,0.0,0.0,0.0,0.03753940223589938,0.03212920940703072,0.372223229748852
0.022834983798318723,0.2087648728760701,0.01592044834967519,0.086103938960432,0.03620308368753728,0.027043146543787595,0.0224197382744028,0.04100078546565007,0.007645557924895602,0.02833036069279078,0.020731208244070078,0.00830159472853677,0.006460292472899978,0.0117241142828015,0.009616762039194758,0.0025059338815622443,0.0023327314669210437,0.0,0.0,0.0,0.0,0.03751476939461676,0.031234854369652572,0.37331082254618414
0.02302816420152498,0.20783312073591226,0.01522338700834965,0.08612003428050774,0.03777315980061292,0.027135156265926424,0.02216560667270994,0.041681027267636554,0.007587489321642741,0.028431379776791842,0.020147556998072698,0.008386806957085775,0.0062199153023717365,0.011613712307473923,0.00949355647063628,0.002374826208124657,0.002619656550538136,0.0,0.0,0.0,0.0,0.03803315450276881,0.031754416017201456,0.37237787335411154
0.02297122382017801,0.20779445946913505,0.015646718406932582,0.08679295660166939,0.037677662389436394,0.027490731456919753,0.022758752142513633,0.03938518584668358,0.007568455453121128,0.02757337295712655,0.02002264087904129,0.00858157381706116,0.006412053978427032,0.010986734965687094,0.010541186851211313,0.0022872840021352287,0.002528434746025213,0.0,0.0,0.0,0.0,0.037619419263240486,0.03189864066423638,0.3734625122892188
0.02221261285326067,0.21047127399335555,0.015617446613737953,0.08630934531291592,0.0372567620226958,0.027184776952342088,0.02198176280814075,0.04158643613782689,0.00788984846581867,0.02784690194949197,0.02040222154730093,0.008564901134130016,0.006124171049666196,0.011488062914839033,0.00956702038333463,0.0023797656010675758,0.002477055698304138,0.0,0.0,0.0,0.0,0.03683465626089971,0.03242937283393608,0.37137560546693543
