Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is Duplicate,Is Reference,Is Blocker,Is Cloners,Is Child-Issue,Is dependent,Is Problem/Incident,Is Regression,Is Container,Is Dependent,Is Supercedes,Is Required,Is Parent Feature,Is Blocked,Is Dependency,Is Completes,Is Testing,Is Issue split,Has Config Files,Has Source Code,Modified Source Code Files,Config Lines Deleted,CI Latency
0.027464207482142823,0.15638212134604962,0.005887987469767925,0.17026648282771256,0.0752740995547012,0.01230226632262681,0.010313620875404174,0.02055902567263769,0.012434757717789211,0.006267644428437362,0.008044001577906992,0.008209935261145303,0.0036307726912577195,0.008797567721632477,0.010135271720555717,0.0,0.010210399204007596,0.0,0.006240341623013134,0.001189985954527627,0.0,0.0,0.0,0.02207709305180388,0.015206363465414863,0.14637061267650528,0.03829629256374636,0.2244391487912137
0.02648282067580618,0.1588485671580067,0.005808781256661682,0.1696769615386699,0.07317344255513986,0.012295494134789517,0.010635527263227517,0.020433455114861894,0.012737410232986995,0.0062420591636035885,0.008375360412535034,0.007956443682845768,0.003086896647218662,0.00826747986228633,0.011726258374254447,0.0,0.010959536149244066,0.0,0.006214203829507082,0.0012282742702700228,0.0,0.0,0.0,0.022159626936217834,0.015662506659136537,0.1440195243371843,0.03918966942056093,0.22481970032498527
0.026500099161569833,0.15683278855032684,0.005683579423767996,0.16891113308991074,0.07122325046758655,0.012742198372547243,0.010644710947461838,0.020439834918807135,0.011951465345265144,0.006321139873381674,0.007786685670677476,0.008621379469721158,0.0031290564663510865,0.008236844514922964,0.010018691837649956,0.0,0.010131309262260219,0.0,0.006814562972388601,0.0011149675689921471,0.0,0.0,0.0,0.022738699858029354,0.01445190835489551,0.14715690121016486,0.03844538931580463,0.2301034033475171
0.02467574330565558,0.15763131356213228,0.005934832152573227,0.16865010874649358,0.07569477373433633,0.012214010576187182,0.010141272005412635,0.020519331208681203,0.012309709530083878,0.006321630425567849,0.008961484452804716,0.008318896174010715,0.0034791948632720677,0.008790272343801628,0.011651618872088114,0.0,0.010403783082358621,0.0,0.00644381840162876,0.0011733532318533503,0.0,0.0,0.0,0.0225000413889618,0.015407540819393986,0.14515569557881616,0.03904385820726568,0.22457771733662063
0.02757276784697016,0.16121752068251965,0.006290588112487228,0.1672507962189323,0.0738289276388849,0.012077074307846207,0.01015748878592707,0.02035670609478505,0.012908820568635732,0.0060738148178532125,0.007628697622403218,0.008167335367951311,0.0032286303903583855,0.008469827191185176,0.01113005413376304,0.0,0.010119699047488282,0.0,0.006662775800711977,0.0010303609527503755,0.0,0.0,0.0,0.022315057319772052,0.015188804476668441,0.1472035217506388,0.038617909124172366,0.22250282174729516
0.02601267011290124,0.15910040819094767,0.005556184720639136,0.17159827398391841,0.07388458882522207,0.01252780796451326,0.010054407866170217,0.020842546216364072,0.012134964807329623,0.0061856916057926,0.00800004047025571,0.008193838857498791,0.0030803722934385344,0.008561080665999352,0.011378946534848203,0.0,0.009722769521949845,0.0,0.0065471990738432545,0.001285752634169604,0.0,0.0,0.0,0.022257854841578398,0.015391858746639248,0.14660307911284637,0.03764611980396398,0.22343354314917044
0.02607155824516776,0.1560804784485517,0.006469799078882445,0.1715263967708144,0.07304337035961327,0.011984987093197364,0.010507034699624867,0.02032575060815273,0.013170450600201356,0.005720092296174068,0.008807095776199841,0.008474860086191506,0.0029524224203970146,0.008385306516094631,0.011098219051784815,0.0,0.009936533120623403,0.0,0.006798814538998619,0.001316362492083864,0.0,0.0,0.0,0.022056758605324196,0.01510963555884554,0.14621822128530068,0.037711860608308986,0.22623399173946696
0.02613140600312066,0.1617622093420198,0.005886132389975541,0.16741879071206822,0.07414915512848329,0.011594419578560285,0.01050077373274756,0.020825977741291943,0.012418291130526681,0.006220979565359853,0.008672514656264427,0.008206897951017303,0.0033903278735229795,0.008832907561674017,0.010350085889832463,0.0,0.010472266681882647,0.0,0.00620705650395113,0.0012137540381812139,0.0,0.0,0.0,0.02337972677552668,0.01542525689242957,0.146550910860554,0.03759035311243588,0.2227998058785739
0.02592623495303517,0.15666307538428464,0.0062077882603221056,0.16934957174074636,0.0734421796479459,0.012244883432416037,0.009962421778647264,0.02015563757489223,0.013495041649389573,0.0062799025542508045,0.008355817966962881,0.00824031792000465,0.0034481126129749296,0.008089604879439518,0.010954164209328224,0.0,0.009900978546905748,0.0,0.006495664761271469,0.0011472832534062973,0.0,0.0,0.0,0.022150139342266423,0.016368328058351485,0.14723427158935326,0.03869151058968194,0.22519706929412306
0.026085863561807143,0.1586338666859196,0.006154724472084355,0.16956860975539303,0.07412956123412821,0.013032867244316418,0.010262388037339193,0.021022890713205948,0.01240495905195336,0.0067540410522795745,0.008998086026604108,0.008160083531197215,0.003711480913505579,0.008328089489417904,0.011288098515394645,0.0,0.010457574770544115,0.0,0.006597410004921142,0.0010851200473948647,0.0,0.0,0.0,0.02159513036526608,0.01572728134442855,0.14223122221464424,0.03868155562059981,0.22508909534765498
0.026221679552497972,0.15681758018429814,0.006160375906597215,0.16955427104444326,0.07506056478566618,0.012157856644002058,0.010573969386414033,0.02042255880289751,0.013444052398772185,0.006412263075633462,0.008112093823508144,0.008276323547182962,0.0034346784340203037,0.00891466887858047,0.010287670353609321,0.0,0.010601936344633328,0.0,0.007029415666221769,0.0011592547380452488,0.0,0.0,0.0,0.022237086582055463,0.015561631181346677,0.1447183053187941,0.039122473351070705,0.22371928999970958
0.02449467530453997,0.1573309867016606,0.006376127528863509,0.17157829932377544,0.0752445671911551,0.01142605157959643,0.010482673032211945,0.020795599819976092,0.013339399592956321,0.006358715924852651,0.008516095106135043,0.008505263146245359,0.0032045699666022726,0.008134137157980954,0.010208273158539758,0.0,0.010320628717596942,0.0,0.0064252994175977825,0.0011053764626905588,0.0,0.0,0.0,0.021901087203641263,0.015091264156920173,0.14482906129470655,0.03887365331679209,0.22545819489496316
0.025619886557932754,0.16000726479236485,0.00575713340834195,0.17151664981274034,0.07162812989968836,0.012423715266142681,0.01077986773271569,0.02062525405211573,0.012569024213585783,0.005709268877204418,0.008657087217126196,0.008491557427877938,0.003301186132372792,0.008122683873051352,0.010834813233326966,0.0,0.010136642012210961,0.0,0.006570897811268435,0.0012127497307231063,0.0,0.0,0.0,0.022595922823154688,0.015466109371521194,0.14608807714086622,0.03916535620989296,0.22272072240377466
0.027111029723550534,0.1578082974490426,0.006256518345167404,0.16943822165054853,0.07306700419423376,0.012403601073889069,0.010277182407360771,0.020400289850021933,0.013126217272924115,0.005449735550102951,0.008160558712133512,0.008263586912624821,0.003318498150283392,0.008423476890148548,0.011012230263681543,0.0,0.01052413515222091,0.0,0.00701659259095559,0.0012918044163063834,0.0,0.0,0.0,0.022551078121018166,0.015080306785027194,0.1461544806524374,0.03883877935530399,0.22402637448101687
0.026595745615818282,0.1565268101956753,0.0056529375146051695,0.16908055441498696,0.07423124148249359,0.012410721605885624,0.010308270884297293,0.02115177839336778,0.012937613560777782,0.005757278846579197,0.00870415970083804,0.00830928653695576,0.003345791261116125,0.00869997801984291,0.010729773963449424,0.0,0.01052328572579673,0.0,0.00639914134284895,0.0012576905114544958,0.0,0.0,0.0,0.022951408211757576,0.015662047104234005,0.1468667071363551,0.038910051125460775,0.2229877268454032
0.027249596713336106,0.158501285890209,0.006042143914359217,0.16968399343064627,0.07212209291129339,0.01251297055642675,0.010502168594625843,0.020166999433863186,0.01259822699799543,0.005649010545989071,0.008528719186027284,0.008060609436392217,0.003286609236136368,0.008622850862355876,0.010314049007579911,0.0,0.010438246702715695,0.0,0.006786193139888509,0.0011699575110824772,0.0,0.0,0.0,0.0225146068719419,0.015055479580165435,0.14742232687692486,0.03775016262725435,0.2250216999727909
0.025749939185381633,0.156612547205865,0.005655550965991806,0.1691868316085386,0.07255804413876256,0.012401688324272731,0.010450467828944135,0.020867686024970238,0.012625823923352875,0.006365230707138901,0.008626541920864077,0.008541619237196568,0.003643773712132383,0.008026843103780079,0.010678824271662965,0.0,0.010977421867392655,0.0,0.006090871947483324,0.0014052252333827348,0.0,0.0,0.0,0.022824382644869197,0.015331728350891333,0.14674707827138062,0.0388270999131877,0.22580477961255788
0.026501285027582606,0.1562669816703322,0.006561659359330137,0.1633967491953443,0.07347013198768518,0.012342689261100884,0.010279725156512345,0.020251095819991117,0.01268206293937143,0.005791819918377283,0.008751745398336487,0.008042616935637946,0.0035668344407871443,0.008393866560409226,0.011776543997316806,0.0,0.010448224045812205,0.0,0.006546561314866313,0.001241067137258566,0.0,0.0,0.0,0.022721536426048263,0.016410090219667023,0.14584276582251238,0.039260240742674694,0.22945370662304554
0.02517547115813809,0.15983249497276453,0.006234025078175274,0.16956867871599288,0.07206981600945316,0.012475097537197794,0.010455501431923189,0.02144459117585759,0.013334435823651587,0.005835640879480668,0.008679127729574033,0.008051836090093769,0.0034707112216465696,0.008657071256718229,0.012046703698277242,0.0,0.009998713002431523,0.0,0.006483263270305045,0.001200295347943043,0.0,0.0,0.0,0.022453016004096757,0.015789978520306332,0.14664721507776213,0.038353030348388197,0.22174328564982235
0.026591146101826363,0.1580214393274316,0.0058846576931559005,0.16989975979112287,0.07400521177928773,0.011953730188811277,0.010109029794024348,0.020248402041228557,0.013062909990087681,0.006347680263221902,0.008583402165563957,0.00829852063054456,0.0037024381440861447,0.008722700849224035,0.011417482809711086,0.0,0.010953555362089381,0.0,0.006645225584246109,0.0011888625899202612,0.0,0.0,0.0,0.022845265031543972,0.015744042292239236,0.14637527271696402,0.037469555434863265,0.22192970941880574
0.02608490181984017,0.15605511251603774,0.00613058638140071,0.16902334084006237,0.07404716111841136,0.012793958964923505,0.01024063917100348,0.021378419910933623,0.012917136577589342,0.005682782510027149,0.008612430411235304,0.007909547341264327,0.003080550969181717,0.008514196029157853,0.010517133059835888,0.0,0.010159010450895076,0.0,0.006684780497958129,0.0012017706637658509,0.0,0.0,0.0,0.022697830999132935,0.015614282145369082,0.14749868483937684,0.03913355394818601,0.22402218883441155
0.026266537699735765,0.1548584603025688,0.006040792682888744,0.1706815105404208,0.07216785837251372,0.01151010446365657,0.01092474975919271,0.02087739667240398,0.013117442878318087,0.00546692046681516,0.008709117941480403,0.00789424498617047,0.003441318847200503,0.008665684664783332,0.01107332671024254,0.0,0.010897596428567836,0.0,0.006480156033936017,0.0011552494045998668,0.0,0.0,0.0,0.02285684094770561,0.01549394793852606,0.14459009671406398,0.039065102449322424,0.22776554309488667
0.026390261291215394,0.15512468372314858,0.0058980060822724,0.17025814405234968,0.07359076009551978,0.012359832150588185,0.01101468256614131,0.02118933517613,0.013420201908184964,0.0063691025172691405,0.008008934478813618,0.008078366426880573,0.0034032543611632127,0.008346385740937799,0.010584695266491657,0.0,0.010596776061025139,0.0,0.006337452423048997,0.0011690063012280158,0.0,0.0,0.0,0.023259884761885233,0.014873139747576042,0.14739936574101825,0.03757366823202073,0.22475406089509137
0.025176436096860273,0.16004946809692444,0.005780478278317545,0.16758788912591327,0.07406396665073638,0.011975149496952185,0.009877159737261023,0.021063783048227598,0.0129780536221285,0.005968541014037434,0.008996362347922181,0.008370984077946966,0.003345773076778749,0.008404111374501724,0.010979701932924989,0.0,0.010770055128094808,0.0,0.006947245722006173,0.0012300813282628087,0.0,0.0,0.0,0.02318200509509129,0.015379992705110906,0.14792164150723475,0.038425122936570175,0.22152599760019584
0.026133408804355163,0.15704541322087218,0.005830166056672542,0.16979236399008318,0.07384259050389744,0.012896533412464311,0.01051964165936047,0.019992025654488897,0.012092655232522048,0.006426607294070094,0.008578212971780347,0.008431942217628512,0.0031728761235613272,0.008923867425201687,0.010954720807102324,0.0,0.010760892590540552,0.0,0.006312845694654516,0.001195527613665964,0.0,0.0,0.0,0.022188581636031546,0.014961819382562257,0.14712315440505214,0.039487701340265496,0.223336451963167
0.025904417928195957,0.1592441833477512,0.006463228303798268,0.1685893779852879,0.07061695923720565,0.012336210940953277,0.010842856317131059,0.02139096028199251,0.013269320892659137,0.00604931409321362,0.00859841057765821,0.008482362449112728,0.003221992665809037,0.008217883083210625,0.011274747011276412,0.0,0.011148355734616039,0.0,0.006544032012287688,0.0012460293964936986,0.0,0.0,0.0,0.022604147892822706,0.014780978793577704,0.14519854117368705,0.038714722829171364,0.22526096705208812
0.02572447194199757,0.15625440062040635,0.00657802945793944,0.1672508052995148,0.07475109995553565,0.012221344371149512,0.010565002207216869,0.0205378393517843,0.012737660303672923,0.005798855193119172,0.008116324698461031,0.008791472665630125,0.003138922759765195,0.007879372714562786,0.011311727585117493,0.0,0.010300952158171924,0.0,0.007035346388970741,0.001105501915773938,0.0,0.0,0.0,0.02310417884019392,0.015786838215778483,0.14653601529296972,0.037826674730796615,0.22664716333147145
0.026260814317918747,0.15815455078161597,0.006173291650928543,0.16883176012808165,0.0726580317344346,0.011842950436754455,0.010569441327703915,0.021720097283727535,0.01348161643628792,0.0061551680224281105,0.008520476186882795,0.008137272991391461,0.0033892901867394903,0.008633977605190279,0.011375149719489814,0.0,0.01000530610275555,0.0,0.006635475966909938,0.001326899802785389,0.0,0.0,0.0,0.02276239305444344,0.015262195117792832,0.1478809836841634,0.039063258537018086,0.22115959892455614
0.02689337887774612,0.1607381930684584,0.005753024968109982,0.16839178555525555,0.07453984648103275,0.012602482994319843,0.0099718135480223,0.020522602463184235,0.013033249861998566,0.005948064388506713,0.008541112641993738,0.008079307741254586,0.00333968908276444,0.00840275106420616,0.011540878600773193,0.0,0.010356721118137041,0.0,0.006676245257528831,0.0011779280616435763,0.0,0.0,0.0,0.02331673572463594,0.0153879425342613,0.1466123485692668,0.03830141787441589,0.2198724795224841
0.026274450081436397,0.16136477572319988,0.00619761803657538,0.16959440677890733,0.07169327162586987,0.012129117248884063,0.010106234629024113,0.020623998247426712,0.012901284585106521,0.00604190777717553,0.007932725778736155,0.00827165649324543,0.003265247049694344,0.008328639166844383,0.010455964182844012,0.0,0.01018696690380868,0.0,0.006483530023374944,0.001047966929697057,0.0,0.0,0.0,0.02232077615101016,0.015865089753127,0.14480464510716345,0.03800466672890801,0.22610506099794064
0.026120843483908373,0.15772974658373595,0.006202111598331992,0.16778966360931288,0.07444785970399197,0.011507132671547446,0.010217396830228667,0.02130938467407809,0.012890660762796127,0.005879095430440269,0.008979452655366774,0.008223237136109004,0.0035691409261680747,0.008568267314792146,0.010927344451807427,0.0,0.01043053769933514,0.0,0.00667157276193234,0.001225184816856803,0.0,0.0,0.0,0.022151361952184655,0.016594080995063206,0.1458948310739036,0.037205505681879275,0.2254655871862298
0.02608401072895008,0.15818560562077327,0.005675587582995447,0.1685563249393212,0.0740902445906825,0.012371984883100887,0.010276894123190867,0.020339840471934243,0.013259589317157492,0.00632939581988889,0.009312880944907813,0.007796193732362744,0.003237677786134515,0.008855157412768683,0.01171584753714321,0.0,0.010776540619318683,0.0,0.00627542226687138,0.001197423541361714,0.0,0.0,0.0,0.02154807897134558,0.015011885314847467,0.1472990737545105,0.03906397219153157,0.2227403678489012
0.02616091784290021,0.15626723853748167,0.006141565084324046,0.17017851788564275,0.07266085564382475,0.0123106184920006,0.010395347532143667,0.021574941137604532,0.013235846990451525,0.006506059822521756,0.008553902135706332,0.008446285318215894,0.0030417143981517256,0.008679843943058513,0.011928854272811219,0.0,0.010825101081757472,0.0,0.006519348278203893,0.0012341698400786074,0.0,0.0,0.0,0.02247895852542059,0.015291863295527239,0.14690176352344764,0.03825810043286304,0.22240818598586237
0.0263531888726942,0.1573142756980897,0.005947921844434182,0.16882670807864708,0.07329970936820182,0.012981861076106563,0.010246390852345,0.02042462397625141,0.012447845168671551,0.006658702871782217,0.008730708259507442,0.008239934666394886,0.003218562655533639,0.008635132551079458,0.011811899930021073,0.0,0.010385642148700065,0.0,0.006619883117589193,0.0012134758724789707,0.0,0.0,0.0,0.02280379808078256,0.0159266780397961,0.14674540498154284,0.03980465424607964,0.22136299764327044
0.027176784180450265,0.15955490084575297,0.00612008935274853,0.16835887508513198,0.07444343185563972,0.012259702209129808,0.01024547678056458,0.0208111377674198,0.012957042200188087,0.0059859491755498585,0.008006316134268478,0.007725195106232147,0.0034477847929322908,0.008269369522104119,0.012035608958398775,0.0,0.010548544303643716,0.0,0.006680155473254276,0.001251614862529743,0.0,0.0,0.0,0.02175952529458195,0.01512188400659408,0.14446081210317957,0.03759839754615914,0.22518140244354617
0.025270638624899172,0.15862117053712305,0.006349660004187836,0.16817065700970837,0.07344389646954586,0.012714490385629459,0.0104072578548807,0.020259897287442773,0.013211880043628072,0.006153604749882205,0.007835156140398338,0.008440039300671373,0.0035564907531860533,0.008506496584504655,0.010810248796837955,0.0,0.009975884390533072,0.0,0.006387880360286043,0.0011697459247741603,0.0,0.0,0.0,0.023836488079946167,0.015633536903081106,0.14680483785621273,0.038411676078350984,0.22402836586428992
0.02672982905126813,0.1567647168448731,0.00590406999412945,0.1681913963809235,0.0728785275298238,0.012321677164825812,0.010083951266791815,0.020421661756427508,0.012733077094796263,0.005804077048850177,0.007773010627211145,0.008316084985227273,0.003477731056000793,0.00841228123280131,0.011409778339622801,0.0,0.010076665343993976,0.0,0.006837481564087093,0.0011671692476421288,0.0,0.0,0.0,0.022981554472120042,0.01591261399124117,0.14701116068688197,0.039045745654159233,0.2257457386663015
0.02662806531452449,0.154486919071786,0.005842309797929204,0.17000143769984152,0.07089832771443244,0.01221497362337218,0.010089141581736127,0.02041982844227828,0.013822972133701877,0.005603914240327561,0.008716837969791065,0.008203128961170581,0.0034245359415426787,0.008700834168918025,0.010701479156132756,0.0,0.01105675834232922,0.0,0.0069444983344161704,0.0012658098096071846,0.0,0.0,0.0,0.022612962998966753,0.015943403677820555,0.14801597358397964,0.03859743232869263,0.22580845510670308
0.027196159237447247,0.15829261110085419,0.006120078448696364,0.16938940089996413,0.07495836633553087,0.012777736128109386,0.0105316979223481,0.02072380903214993,0.013296879102395163,0.0059518055962681695,0.008085912446323945,0.008437591705154212,0.0033375365734630833,0.008645913514860982,0.009878103187472186,0.0,0.010424258887780674,0.0,0.006528945386509455,0.0010546587172477304,0.0,0.0,0.0,0.022375187029310448,0.014994423321220949,0.1460328053294926,0.03774376290364368,0.2232223571937566
0.026184607261965885,0.15467425021416742,0.005844998005510116,0.16962366759011238,0.07379145152155261,0.011759262217757272,0.010947462914087058,0.02076835546569944,0.012719164755892404,0.006649021210326492,0.009090811546865533,0.00840634381427781,0.003543699924215225,0.00885222844378563,0.011293701963266909,0.0,0.010483896014420731,0.0,0.006744868818090924,0.0010133292261781566,0.0,0.0,0.0,0.02272693343247213,0.01524320321578936,0.1469331154709807,0.03905993901463538,0.22364568795795048
0.026312641780405117,0.15458988494206288,0.005837239148966884,0.17235263703985743,0.0732152733475405,0.012442987285552758,0.009887606978396442,0.020914272804142722,0.013132160790710282,0.006491156925302737,0.008537955454111935,0.007832213226042488,0.003510720753760476,0.008256040181661454,0.011781040029777558,0.0,0.010682350858683473,0.0,0.00612675929037096,0.0011020990952984907,0.0,0.0,0.0,0.022064659442978394,0.015390226535397178,0.14660827871986776,0.039238020386097486,0.2236937749830147
0.025838695282634733,0.15773478393080703,0.005644073373081561,0.16815774590667182,0.07400125253191678,0.012002841324676142,0.01074666159321794,0.020385949354538992,0.01361615474570482,0.006118276106464661,0.008352312225246059,0.007723785876314363,0.0033955498199390783,0.008296054542407094,0.01150059106908594,0.0,0.010312201404349273,0.0,0.006906152506860709,0.0011296335395968053,0.0,0.0,0.0,0.022420372213364154,0.014973383899746784,0.14656923805363428,0.038695425934327836,0.22547886476541312
0.026122210425100184,0.15685859172144223,0.005981055899114618,0.16977788672719957,0.0724395593170971,0.012569754750115809,0.010423644009041295,0.020866979360906125,0.01319294544598681,0.006281371656187744,0.008614235605036739,0.007800300322979459,0.0035447885151927592,0.008536204039855127,0.010495236048488852,0.0,0.010431927619669469,0.0,0.006660348996468117,0.0014275369287345744,0.0,0.0,0.0,0.02240026267908107,0.01587963108600558,0.14553024078751678,0.03961772593188525,0.22454756212689472
0.02612110504939031,0.15985229825398167,0.006162414302109722,0.1659803611364143,0.07362802019903777,0.011271211757815858,0.010158052148973334,0.021615540113561555,0.01261876714807914,0.0063265215865456245,0.00852045350431194,0.0081304583753028,0.0031357238295964458,0.00848742727762333,0.011264246837562403,0.0,0.010667276055840214,0.0,0.00657495404942587,0.0011762700853892014,0.0,0.0,0.0,0.02265299050825098,0.014886902231739763,0.14825425506137124,0.038856215846404224,0.22365853464127236
0.0264655806306689,0.15668379728857457,0.005738886395116406,0.16946907388997273,0.07292735481402905,0.012017050506253702,0.010536198400330394,0.020099283026596314,0.012502489966406396,0.005495002029597227,0.00841472373073333,0.008381959588122738,0.003261181908670045,0.008876925204010223,0.011570802265227132,0.0,0.010452950635417683,0.0,0.006596350549386643,0.0012209050796132682,0.0,0.0,0.0,0.023147713239562308,0.014930181997245901,0.1461578712925631,0.03924656439397128,0.2258071531679307
0.026120666389553925,0.15442061226980702,0.006099019755003992,0.16805505772459697,0.07451250327664871,0.012914818526966004,0.010811206828217587,0.020703675819143914,0.012340657564228374,0.006126924232288747,0.008307854536418826,0.0080496514107368,0.003490413776008857,0.008435278443687884,0.01154133307718555,0.0,0.010315136237561,0.0,0.00651559973678637,0.001269007000490476,0.0,0.0,0.0,0.022706173483668667,0.014930859095125338,0.1486244685176525,0.03928204558926833,0.22442703670895411
0.02630021642263856,0.1539873977285659,0.006236321740272035,0.1692911440739969,0.07180793865298095,0.011935182008481997,0.010673054543496405,0.020540334122669257,0.012904111026861027,0.00595919012807322,0.008648957111068629,0.00809591145804583,0.0037354075499520015,0.008159952305749629,0.01139366126401229,0.0,0.010586550878977022,0.0,0.006379337248621425,0.0010727898554349722,0.0,0.0,0.0,0.02184511414703569,0.016116982876176317,0.14890923264046163,0.03790594045514447,0.2275152717612839
0.024815138602498128,0.1580222225658619,0.005635904228007673,0.1684803941073,0.07224822150218617,0.012042262842230096,0.010326123099623583,0.0210462864430621,0.013243152521011126,0.006066995282257772,0.008729851218653321,0.008522165499100984,0.0033403110503621635,0.008451873016652508,0.011860075601212319,0.0,0.010752187688148413,0.0,0.006335599494435029,0.0011976843158637582,0.0,0.0,0.0,0.022580104662594212,0.014941320938457214,0.14678851536113963,0.03818206842881382,0.22639154153052812
0.026923662961550264,0.15633194867820882,0.005709981305481277,0.17215250827599063,0.0732046777716175,0.012319900897980896,0.010003529427624312,0.020924926729163087,0.013056634907246229,0.006011558484213998,0.00802075552935735,0.008096289127478163,0.003013335673328032,0.008340154906642224,0.011845436260440479,0.0,0.010125582079105671,0.0,0.006319251460228324,0.0011429968767313209,0.0,0.0,0.0,0.02310598185792031,0.01510501274493401,0.14656273163233244,0.03861390737233953,0.22306923504008513
